game_id,name,release_date,total_reviews,positive_percent,genres,tags,current_price,discounted_price,owners,days_after_publish,review,owner_min,owner_max,owners_log_mean
1190000,Car Mechanic Simulator 2021,2021-08-11,28732,96,"Racing, Simulation",Racing;Simulation,$12.49,$3.62 USD,"1,000,000 .. 2,000,000",1408,good game perfect game Reparar coches guay I'm a mechanic as a physical job though this game dose not hold every detail I do find it nice to keep my memory going with this.,1000000.0,2000000.0,1414213.5623730957
1222670,The Sims™ 4,2020-06-18,171506,87,"Adventure, Casual, Simulation, Free To Play",Adventure;Casual;Simulation;Free To Play,Free To Play,Free To Play,"10,000,000 .. 20,000,000",1827,"J'adore! : Best cozy game to date. I started with sims 3 and have been playing off and on for years. Dieses Spiel hat einige Bugs, und für eine wirklich gute Spielerfahrung sind meiner Meinung nach kostenpflichtige Erweiterungen nötig. Dennoch gibt es kaum ein anderes Spiel, in dem man seine Kreativität so ausleben kann. Es ist möglich, jedes nur erdenkliche Leben zu spielen. Awesome sul sul",10000000.0,20000000.0,14142135.623730922
1245620,ELDEN RING,2022-02-25,768464,93,,,Free To Play,Free To Play,"20,000,000 .. 50,000,000",1210,"l;. Literally only 6 bosses in, 10 hours played, and I can already tell you this game is a masterpiece. Some of FROMSOFT's best work. If you aren't ready for some pretty cruel fights, don't bother. If you're here for a great story and some extremely fun challenging boss fights, give it a go. i like Elden Ring. Mortal Shelli saymazsam, ilk Souls deneyimim. Öncelikle şunu söylemeliyim: Uzundu. Yer yer yorucuydu. Ama çoğu zaman heyecan verici; sonunda ise kesinlikle hayranlık uyandırıcıydı. Bir kere oyunda gözünüzün gördüğü her şey muazzam. Sanat tasarımı ve atmosferi inanılmaz başarılı.Uçsuz bucaksız ormanlardan ihtişamlı kalelere, karakterlerin ve silahların detaylı tasarımlarına kadar her şey adeta bir sanat eseri gibi. Haritadan bahsetmem gerekirse, oyunun haritası inanılmaz büyük. Hem yatayda hem dikeyde keşfedilecek sayısız alan var. Mezarlıkların yapısı sık sık tekrara düşüyor ama bu, oyunun devasa yapısı göz önüne alındığında oldukça anlaşılır bir durum. Açık dünya yapısı sayesinde haritada özgürce dolaşabiliyorsunuz. Grace noktaları size bir yön gösteriyor, ama onu takip etmek zorunda değilsiniz. Bir bölgeye birden fazla yolla ulaşabiliyorsunuz ve çoğu zaman ilerleme sırasını sizin hareketleriniz belirliyor. Rastgele bir yerde, bambaşka diyarlara geçiş yapabiliyor olmanız ise oyun boyunca süren sürpriz faktörünü diri tutuyor. Oynanış açısından da çok çeşitli imkanlar sunulmuş. Oyunda başlangıçta seçtiğiniz sınıfı, seviye atladıkça bambaşka bir yapıya dönüştürebilirsiniz. Ayrıca savaş sırasında ciddi katkı sağlayan Ruh Külleri, takabileceğiniz tılsımlar, fırlatılabilir potlar ve bıçaklar, kullanabileceğiniz büyüler ve silahlarınıza ekleyebileceğiniz Ash of Warlarla birlikte, mutlaka kendinize uygun bir oynanış stili oluşturuyorsunuz. Bosslarla ilgili şunu diyebilirim: Tasarımları, bulundukları mekanlar ve takip edebildiğim kadarıyla lore bağlantıları gerçekten şahane. Çoğunda zorlandım, bazılarını ise beklemediğim kadar kolay geçtim. Ama biri var ki... malum. bMALENIAb Blade of Miquella. Oyun boyunca hiçbir şeyi özellikle değiştirme ihtiyacı hissetmemiştim. Ama Malenia beni mahvetti. Vuruşlarıyla can yenilemesi fikrini kim verdiyse Sanki ikinci fazdaki çürüme yetmiyormuş gibi. Neyse. İnternetten birkaç silah ve build araştırması yaptım, ama sonra çantamda gözüme farklı bir silah ilişti: Zehirli Sis ile kanlı hâle getirdiğim Çürük Savaş Çekici. Onunla epik bir savaşa girdim ve muhtemelen 30 küsür ölümün ardından, bu build ile ikinci denememde sonunda başardım. Verdim zehri, verdim kanamayı, verdim çürümeyi. Mimic Tear kullanmasam muhtemelen yine de onlarca saat sürerdi Zorlananlar ve tavsiye arayanlar için not: Bu build işe yarıyor, deneyebilirsiniz. İyi ama bu amk atla birlesik adam olmüyo",20000000.0,50000000.0,31622776.601683773
1284210,Guild Wars 2,2022-08-23,21749,88,"Adventure, Massively Multiplayer, RPG, Free To Play",Adventure;Massively Multiplayer;RPG;Free To Play,Free To Play,Free To Play,"2,000,000 .. 5,000,000",1031,"Guıld Wαrs 2 hαs been such αn αmαzıng surprıse, αll thαnks to mч boчfrıend recommendıng ıt! Weve been hαvıng so much fun explorıng the ɯorld together, αnd the ın-gαme αnımαtıons αre just αdorαble lıke ɯhen he surprıses me ɯıth floɯers It reαllч αdds α sɯeet, personαl touch thαt mαkes plαчıng even more specıαl. If чoure lookıng for αn MMO ɯıth beαutıful gαmeplαч αnd moments thαt feel genuınelч heαrtfelt, Guıld Wαrs 2 ıs defınıtelч ɯorth checkıng out! top ding yes i missed 12345 Sadge Unfortunately...such a bad game, so many bad mechanics, bugs, extremely tedious annoying boss fights, bugged mechanics...Seems like no one bothered to even playtest the game. Vanilla was really nice, then quality dropped so hard, starting with expansions. Bugged boss mechanics, balanced by unlimited respawns without any consequences, very bad special game mechanics related to many story quests that you cant skip or bypass, unnecessarily long, tedious scripted battle sequences,... This game could be so much better and polished, if only developers would actually bothered to playtest it and fix the bad game design choices.",2000000.0,5000000.0,3162277.6601683795
1285190,Borderlands 4,2025-09-12,0,0,,,,,"0 .. 20,000",-84,,0.0,20000.0,0.0
1286830,STAR WARS™: The Old Republic™,2020-07-21,68309,89,"Massively Multiplayer, RPG, Free To Play",Massively Multiplayer;RPG;Free To Play,Free To Play,Free To Play,"5,000,000 .. 10,000,000",1794,"super It's not the cheapest game, but for a Star Wars fan it's the best possible thing. Just buy it and have fun, it is a perfect game for us. PS: If you buy it from Steam you wont have any rumoured problems. Everything works as it should! You don't have to be a hardcore sw fan to play. All the classes feel great, I love the stories, and the fact that your character actually speaks makes me really happy. I played through a few storylines, and the most boring so far is the consular and even that was interesting enough to keep my attention till the end. Inquisitor was my fave so far. I didnt even notice I was using the free version because paying for stuff with real money doesnt get you anything super necessary until possibly late game. Paying the sub for this game is still worth it though if you're going to make this the one mmo you play! I first played this waaaay back before it officially released and still find myself coming back to it. The gameplay is fun, the story is engaging. The VAs are all solid. The continued support, although not as amazing as it was during its height, still keeps me coming back. Cons: too many outfits have a butt flap. oh, swtor, I can't seem to quit you. the game has almost endless amounts of missions. from main story lines, side missions, and expansion stories. there are a lot of microtransactions for appearance. its not necessary to get them but it allows you to create the perfect character for your best role playing experience. this game has held up very well for a game thats as old as GTA 5.",5000000.0,10000000.0,7071067.811865473
1321450,American Theft 80s,2022-06-15,840,75,"Action, Adventure, Indie, Simulation",Action;Adventure;Indie;Simulation,$10.49,$1.67 USD,"100,000 .. 200,000",1100,"master piece simulator open world stealing game, nothing more. It is a masterpiece for sure, better than their other game stealing simulator, I REALLY like the open world thing. Крутая игра Thief Simulator from Temu nawet spoko ale mozna ludzi potracic bez konsekwecji jak tomasz hajto",100000.0,200000.0,141421.3562373094
1326470,Sons Of The Forest,2024-02-22,225941,87,,,,,"10,000,000 .. 20,000,000",483,top PEAK! spoko gra jogo massa pra jogar com os amigos Franchement le jeu est très nul je suis décu les dev nous prennent pour des con l'histoire n'a aucun sens pour un jeu de survie l'immersion n'est pas bonne aucune peur sur les monstres ne l'acheter pas.,10000000.0,20000000.0,14142135.623730922
1364780,Street Fighter™ 6,2023-06-02,36060,84,"Action, Adventure",Action;Adventure,$29.99 USD,$29.99 USD,"2,000,000 .. 5,000,000",748,"amazing throw loop, do it again Don't let the review bombing affect your decision, yes old players got screwed by Capcom, but that doesn't take away from the overall experience, specially if you're a new player. This is probably the best fighting game we've gotten since the 90's, it's full of content, the mechanics are great for old and new players alike. If you enjoy fighting games, you owe it to yourself to try this game. Tekken 8 and MK1 have no chance against this gem. Os engravatados venceram, eu comprei um boneco. 好玩爱玩 好玩爱玩",2000000.0,5000000.0,3162277.6601683795
1466860,Age of Empires IV: Anniversary Edition,2021-10-28,61122,86,Strategy,Strategy,$19.99 USD,$19.99 USD,"2,000,000 .. 5,000,000",1330,"Gud its very good game , but last dlc fucked game tempelar and lancaster its very very unfair 挺不错的 是一个难得的rts爽游 NiCE",2000000.0,5000000.0,3162277.6601683795
1547000,Grand Theft Auto: San Andreas – The Definitive Edition,2023-01-19,8717,77,,,Free To Play,Free To Play,"500,000 .. 1,000,000",882,"Ah sht, here we go again. Game of my childhood para cukkalama makinası ne bok varı 2. oyunu yaptınız Do I have to say anything ?? This game is just goated have been playing it for a loooonnggggg time google play pirating it and finally in pc when definitive edition came out, I just love this game h1 El GTA Más Grande de Rockstar Games h1 Grand Theft Auto: San Andreas fue un completo éxito cuando salió para la PS2 en el año 2004, un título que expandió completamente el horizonte de la franquicia, aclamado por la crítica hasta el día de hoy, siendo el GTA más grande la franquicia hasta ahora. h3 El Peak de la Saga h3 Todo el mundo sabe que San Andreas tiene una muy buena historia, misiones y personajes, lo que me gustaría destacar es el trabajo que tiene de fondo éste Grand Theft Auto, tiene una cantidad de detalles inmensa, inmenso al igual que el tamaño y la diversidad del mapa, desde Los Santos, San Fierro, Las Venturas, etc. lamentablemente GTA San Andreas perdió bastante detalles posterior a su salida, lanzaron copias actualizadas y sobre todo en PC donde se notaba una leve diferencia de detalles comparándolo con la versión de PS2, sin embargo sigue impresionando por la cantidad de actividades y detalles que aún lo mantienen como el mejor GTA de la franquicia, demostrando que el juego que más vende no significa que sea mejor. El mapa es súper explorable y divertido, está lleno de cosas para hacer, podemos ir al casino, misiones de vigilante, ambulancia, ir a ya saben dónde, hay muchos interiores explorables inclusive por mera decoración, además de poder ir a gimnasio, practicar artes marciales, tener novia y otras actividades menores que ambientan al juego. lo único negativo sobre el mapa es el hecho de que no se aprovechó demasiado las actividades dentro los espacios como el bosque, las dunas y demás, sin embargo es una ambientación muy diversa y disfrutable, llena de misterios y algunos Easter Eggs que todavía se conservan aunque Rockstar eliminó muchos otros en ésta versión. h3 La Edición Definitiva h3 Gráficamente está bastante bien aunque los personajes se siguen viendo de plástico y las sombras todas pixeleadas, algún que otro bug y muchos detalleseaster eggs que quitaron, la esencia del producto original persiste pero se nota cierto downgrade en los aspectos. luego está la optimización la cual está bastante dudable, tiene una caída de FPS pronunciada aunque se puede mantener semi estable por varios momentos. es cierto que de los 3 juegos éste fue el más trabajado de Rockstar debido al desastre que hizo Grove Street sobre los títulos, haciendo que terminen despedidos y que Rockstar Australia entre con las manos en el barro para intentar arreglar los juegos. h3 Valdrá la pena revivir la nostalgia? h3 Completamente, quizás ésta versión no sea perfecta, quizá carece de cosas que tenían las anteriores versiones de GTA San Andreas, sin embargo es una obra maestra que se conserva bastante bien en ésta versión, que mejoró el apartado gráfico y fuera de ésta versión es sin dudas el mejor juego de la franquicia. b Puntuación: bh2 10 h2",500000.0,1000000.0,707106.7811865465
1562430,DREDGE,2023-03-30,37264,95,"Adventure, RPG",Adventure;RPG,$12.49,$6.24 USD,"1,000,000 .. 2,000,000",812,"Historico. Es el juego de pesca que toda persona deberia de probar. engaging, beautiful artwork. puzzles and mysteries but in a fairly unstructured manner...somewhat open world exploration... satisfying task completion mixed with open world exploration and quirky indie plot lines... excellent. Найкраща риболовля, йа йа рльєх Weirdly addictive to play Played through this game 100, absolutely loved it. The maritime themes and music are engaging, gameplay is simple but still fun and exploratory nice driving mechanics too with fun little side quests throughout the islands. The eldritch horror aspects of the game is one of the best parts and really keeps you on your toes when going for rare or hard to catch fish at times. Highly suggest giving it a try with the expansions as they add some nice depth and fun.",1000000.0,2000000.0,1414213.5623730957
1599340,Lost Ark,2022-02-12,202084,70,,,Free To Play,Free To Play,"50,000,000 .. 100,000,000",1223,"Moi qui voulait tester une nouvelle fois le jeu, je vois que la langue française n'est plus, adieu lost ark ! Suppression du FR et du clavier AZERTY. Si c'est pas cracher sur les joueurs de cette commu je sais pas ce que c'est. Das Spiel ist einfach super gemacht,auch wen da viel Pay to win dabei ist-aber man muss ja nicht. Das einzige was seltsam ist nach einer Spiel pause ist mein Konto auf einmal nicht mehr vertrauenswürdig warum auch immer ??? Voulant rejouer depuis fin mai, je m'aperçois que le jeu nest plus disponible en français, ni pour laudio ni pour les textes. Et le clavier est uniquement en QWERTY... Ayant commencé dès le début du jeu et pris des packs pour soutenir les devs, je suis méga déçu de la nouvelle. : L'excuse ne tient pas la route : la chute de laudience francophone sexplique principalement par la forte concurrence des nouveaux jeux, mais aussi par le manque de visibilité des nouveaux contenus DLC depuis 2022. After careful analysis of player language preferences, we've discovered that German and French localizations are currently being utilized by a much smaller portion of our community than anticipated. Therefore, beginning with the May update, we will cease supporting German and French localizations and reallocate resources to the remaining languages to support the increased localization demand. Avec les avancées de lIA aujourdhui, je ne comprends pas pourquoi elle nest pas utilisée, au minimum, pour traduire les textes notamment l'interface. Même de nombreux jeux mobiles proposent des traductions automatiques, parfois basiques, mais qui permettent au moins de suivre lhistoire. Jespère quun jour les développeurs reviendront sur cette décision, car cela reste malgré tout un bon jeu, riche en contenu et en éléments cosmétiques pour un jeu gratuit. En létat, je ne le recommande pas à la communauté francophone. It was super fun at the start playing and exploring with friends. The combat is also probably the best combat I've ever seen in an mmo. But over the years it's just turned into such a miserable experience. Marginal upgrades stretched over weeks, spending more time in party finder than actually doing the raid, hours of dailies just to keep up. I took a short break and realized that I never want to come back. That was as someone who never took a break since launch. Getting into this game as a new player is a lost cause.",50000000.0,100000000.0,70710678.1186548
1943950,Escape the Backrooms,2022-08-11,86229,91,"Indie, Early Access",Indie;Early Access,$5.79 USD,$5.79 USD,"2,000,000 .. 5,000,000",1043,... dehşet vahşet oyun efsane хорошая игра но вернул потомучто хотел в другую bok gibi oyun oyunun anasını s1kmisler önceden daha iyiydi keske guncelleme getirmeseydiniz daha bombok etmişsiniz yapacağınız işi s1keyim 1 kaç insan evladı bulunca cook sarıyor benimkiler oe olduğu için ama yinede sardıı,2000000.0,5000000.0,3162277.6601683795
1601570,The Alters,2025-06-13,2710,88,,,,,"0 .. 20,000",6,"11 bit studios foi sensacional neste jogo. A impressão que tive é que estou assistindo um grande filme em um cinema. Direção de arte, música, narrativa e todos esses fatores me fizeram continuar na frente do computador curtindo um jogo. Fazia tempo que um jogo não me chamou atenção. A jogabilidade é básica, admito. Contudo acredito que o foco seja outro. A história deste game é digna de filme. Estou gostando demais deste jogo. Team Jan In short - amazing game. I bought this game as soon as I saw an ad based on 11 Bit Studio's reputation for Frostpunk. This game has not disappointed yet, really smooth gameplay. Not certain if my decisions are good but they are interesting. Resource gathering loop is neat and doesn't feel like a grind. Wish Frostpunk 2 had gone in this individual storytelling direction instead of macro. This could become one of my favourite games. 話の内容や世界観等はとても良く続きは気になるが これは普通にムービーゲーでよかったのではと思ってしまうほどに道中が面倒くさいです 別にランダム生成でもないので決められた場所に決められたように設置物を配置していくだけで面白味がない Ｅで登れる崖を見た時に嫌な気がしたんだよなぁこの段差いるかぁ毎回テンポ悪くするだけの演出はＮＧで 素材も機械で掘るからいまいち掘っている感もないし没入できない あとセーブが一日単位なので時間に追われてる人にはオススメできないですその１日もムービーとかの入り次第で時間がすごい変動するからプレイタイムが読めないのがあまりにもネック ストーリーが気になる人で指示通り動くのが好きな人間にはいいんでは",0.0,20000.0,0.0
1650010,RIDE 5,2023-08-24,1834,79,"Racing, Simulation, Sports",Racing;Simulation;Sports,$59.99,$11.99 USD,"50,000 .. 100,000",665,Normal motosiklet kullanmak daha kolay aw good game slightly touchy controls but get used to them and all that then its a fun great game to mess with 1등 하기 X 1랩이라도 안박고 돌아보기 O Bangeer Ist Super im sale auf jedenfall kaufen,50000.0,100000.0,70710.67811865483
1665460,eFootball™,2021-09-29,93118,47,"Simulation, Sports, Free To Play",Simulation;Sports;Free To Play,Free To Play,Free To Play,"10,000,000 .. 20,000,000",1359,"WOW juego que se basa en pagar y pagar y pagar para tener los mejores jugadores. Han quitado toda la esencia de lo que era el ProEvolution. Ya ni tiene algo tan simple como tener varias tacticas grabada. Konami te has lucido y no tiene pinta de que vaya a mejorar en nada. Bueno pues despues de mas de 20 años de jugar a esto. ADIOS Y AHI OS QUEDAIS CON VUESTRA ESTAFA. paid for the pre order, worst gameplay, now missing from my steam game library, check the store and become Free to Play, what a waste of money, is it even possible to get refund from this useless game? 一直未升级无法进入游戏卸载后就无法安装了 so nice",10000000.0,20000000.0,14142135.623730922
1671210,DELTARUNE,2025-06-04,37843,98,"Indie, RPG",Indie;RPG,$12.49 USD,$12.49 USD,"1,000,000 .. 2,000,000",15,"bGraphicsb bGameplayb bDifficultyb bPerformanceb bStoryb bLengthb bWorthb b--- 4 5 ---b iplaying this game really makes me want to see more of this world and it gives me a sort of feeling that i haven't felt or couldn't replicate since undertale. cannot wait for the next chapters and how this story unfolds.i deltapeak przeszedłem wszystko co narazie jest, i musze przyznać wow, fabuła jest bardzo dobra gameplay też naprawde 1010 Absolute deltarune, obra maestra, 2010 y GOD all i hope is that it doesnt take another 7 years for the next three chapters to release",1000000.0,2000000.0,1414213.5623730957
1677280,Company of Heroes 3,2023-02-23,19611,59,,,Free To Play,Free To Play,"1,000,000 .. 2,000,000",847,"喜欢 Everyone plays this game like if they lose they will lose their life. The multiplayer experience is not fun at all you have to sell your soul to the RTS gods to be good in this game i only had fun playing against bots with my friends. don't buy it let the game die Ive got like 2k hours in COH2 and played a ridiculous amount of COH1 back in the day like, back when CDs were a thing. Me and my friends used to lose our minds trying to set up COH LAN parties, spending hours troubleshooting random bullshit, people dropping out of games left and right. Anyone who glorifies COH1 and complains about bugs in the newer games probably forgot or doesnt understand how much of a clusterfuck that game used to be. I held off on COH3 for a while. The price was just too high considering how much of a mess it was at launch, and I wanted to give the devs time to iron out some of the issues same way COH2 had its problems when it first came out. Ive got a few hours into COH3 now. Still not 100 caught up on every game mechanic, but honestly? Other than the UI being kinda weird and the art style feeling inconsistent at times, the core mechanics seem solid so far. The bullet physics are cool, I really like the auto-reinforce system, not needing to send engineers back to expand your base is nice, and being able to hookunhook heavy weapons is a great addition. I didnt play much single player in COH1 or 2 and probably wont in COH3 either Im more into skirmishes and multiplayer PvP. From the few 3v3s and 4v4s Ive played, the balance seems decent, and Ive had fun. I was definitely a little worried about buying it with the mixed reviews, but I kinda figured that after a few solid updates things would be in a good spot, and honestly, they are. The art for unit illustrations is definitely subpar compared to earlier games, and some of the UI icons look like they just grabbed low-res screenshots from the old games and slapped them in. Just pay a proper artist to clean that up and make it all feel more polished and cohesive. But I can live with it, because the core game isnt bad at all. I really hope the devs keep working on it I feel like the combat and mechanics are way better than what COH1 and 2 used to be. Maybe drop the price of some DLCs too so new players can get into it. hatte heute ich mein letztes spiel... habe alle teile geliebt aber in diesem teil wird seit über 1 jahr die gegner arty nicht genervt...... also lange rede kurzer sinn... sobald es anspruchsvoller im ranked wird... wirst du als axe spieler mit der briten arty beerdigt. spart euch die zeit .. ihr spielt 15 min und wenn ihr da den gegner nicht überrennt werdet ihr weggebommt. GOD",1000000.0,2000000.0,1414213.5623730957
1771300,Kingdom Come: Deliverance II,2025-02-04,77368,93,,,Free To Play,Free To Play,"2,000,000 .. 5,000,000",135,"Buen video game el kingdom CUM: Deliverance 2 o para los panas el CUM. Im only scratching the surface so far, but this game is an incredible follow-up of the previous one. If you enjoyed the first game you'll love this one even more, the story is impeccable and the gameplay is just as engaging and you'd expect. The game runs better on my PC than the first one does I absolutely love this game. It is a masterpease. It is amazing how I still could play 1000 more playthroughs but still wouldn't be done with this game. I am so proud of Warhorse Studios. Because I am Partially Czech myself. Very Proud. Love you guys great game but it takes loads of time and has timed quests it doesnt tell you about, which then softlocks you and in turn forces you to redo HOURS of gameplay, which is fucking awful considering everything takes 10 hours in this game There is nothing preventing a crash from randomly wiping out hours of gameplay as there is no backup autosave. I would enjoy the limited saving system, but it having no exceptions for crashes makes for a highly UNimmersive experience.",2000000.0,5000000.0,3162277.6601683795
1850570,DEATH STRANDING DIRECTOR'S CUT,2022-03-30,29327,92,"Action, Adventure",Action;Adventure,$5.79,$2.31 USD,"1,000,000 .. 2,000,000",1177,"kojima please can my feet fedex The only way to know if you will like it is bby playing it yourselfb. But, I wanna ramble a bit so here's my review: One of the best games I have played in my life. Finished it thrice on playstation platinum and once on PC 100 as well. h2The Storyh2 list While a bit confusing, it's super unique, emotional and have a lot of moments that definitely stick with you. I'm not gonna say anything else about it, experience it yourself, don't watch trailers or anything. list h2The Gameplayh2 list The Good: - The most important thing in my opinion, you bALWAYSb feel like that you are helping other players. All the time. The only connection that you have with other people is positive, you only interact with other players to help them or be helped by them. And the game gives you constant feedback in that regard with messages telling you how you are being useful to them. - I personally find the gameplay loop to be super engaging delivering packages. Playing on Very Hard and going everywhere by foot it's how I recommend playing it, at least the vast majority of the game. You will find the gameplay much more intense and entertaining. spoilerVehiclesspoiler and spoilerroadsspoiler can make the game monotonous, so I advice using them sparingly or not use them at all. I advice to not use any of the Director's Cut new items. They destroy the essence of the game. - You have A LOT of collectibles, weapons and tools to discover, use, craft, etc. - The ambience of this game is amazing. The overall vibe of it. It's just perfect. The Bad: - The spoilerdrivingspoiler mechanics in this game are one of the most infuriating mechanics I had the disgrace to experience. They are just awful, there is not a single spoilervehiclespoiler made to be spoilerdrived outside the roadsspoiler, and yet you are forced in some orders missions to use them in a very complicated terrain. - The physics... 99 of the time I have failed an order, it was because of how the physics work. I cannot explain them properly but anyone who has played the game knows how it feels to be walking down SLOWLY a slope and then the game detects the slope as some kind of massive cliff because you step on a small rock. Killing you andor destroying your cargo in the process. If this doesn't make any sense, it's because it doesn't make any sense. But it's how the game works. - spoilerYou can't keep the tutorial outfit.spoiler list h2Conclusionh2 list Those are the only things that annoys me. And I think those can be negative for both lovers and haters of the game so that's why I include them. That said, the game is super fun and entertaining and I am so happy that games like this exist. It's not a game for everyone, but it was certainly for me. list Мне правда нравиться эта игра, в какой-то момент она спасла на время от игровой импотенции. Да здесь проблема с транспортом, но геймплей, сюжет, графика и какая-то своя атмосфера у этой игры. Я сильно проникся Семом Портером-Бриджесом, как-будто чувствовал каждую килограмм груза, чувствовал искреннюю благодарность рандомному китайскому другу который поставил мост, убежище, транспорт и также старался помогать другим. Сюжет это отдельная история, в игру вложили душу за исключением физики транспорта. Я люблю ее, а она меня. 910 -1 балл за транспорт, а так жду вторую часть на пк. Да!",1000000.0,2000000.0,1414213.5623730957
1868140,DAVE THE DIVER,2023-06-28,117023,97,"Adventure, Casual, RPG, Simulation",Adventure;Casual;RPG;Simulation,$12.99,$7.79 USD,"5,000,000 .. 10,000,000",722,"10 de 10 画风不错 The games atmosphere, game play, and humor make this so much fun to play. It took me a minute to get used to but I'm really enjoying this title! Very good game with a large variety of game play styles. Runs well on the Steam Deck and Asus Ally X. หรอย",5000000.0,10000000.0,7071067.811865473
1874880,Arma Reforger,2023-11-16,28667,76,,,Free To Play,Free To Play,"200,000 .. 500,000",581,"Very fun, mod downloads can be buggy at times, runs fairly well, vanilla is kind of boring but alrgiht For anyone questioning whether to buy Arma reforger or not, I highly recommend you give it a chance. Don't be discouraged by the control scheme or the mil-sim aspect, the game at its core is a sandbox with a bunch of fun toys to play with, and an amazing community to share the experience, this alone -the community- is one of if not the best aspects of the game, every game and I mean every game you get to laugh, roleplay, be tactical, or just goof around with chill and wholesome people, everyone seems to have a mic and 90 of the players you meet are mature and well mannered without any of the childish behavior or toxicity found in other games, heck I've found my self laughing and having very memorable moments with the enemy team very frequently. the gameplay loop of vanilla reforger is pretty good, it's fun and it holds itself as a complete experience. However, modded reforger is where the magic happens. holy is the game made 10X better by the existence of these modded servers, each time you boot up the game you are spoiled for options of servers and game modes to choose from, and it's all integrated within the game, so no need to go on nexus mods or do any fancy installations to get it working, just choose a server and hop in. there are some things to watch out for though: the performance certainly isn't the best, it's not the worst, but it isn't the best. there are a bunch of bugs present as well most notable at the time of writing this review is the lighting bug and the grenade bug which the dev team needs to address, which leeds to the other point, the dev team is slow and updates are infrequent and late almost always, this isn't that big of a deal since the modding scene does a lot of heavy lifting but still something to keep in mind. the game is also intimidating for new comers but the tutorial section does a really good job of easing you in. All in all it's a great game and really worth the money, and there isn't much like it on the market don't even dare pull the squad comparison it's an experience worth having, and i'm sure you'll get hooked just like i did. teamkill simulator Обзор графония Движок Enfusion сразу бросается в глаза: улучшенная графика, детализированные ландшафты и реалистичное освещение делают мир живым и имерсивным. Остров выглядит потрясающе, а динамическая погода и смена времени суток добавляют глубины игровому процессу. Геймплей и механики Reforger сохраняет фирменную сложность и реализм Arma, но при этом становится немного доступнее. Система управления и взаимодействия с окружением стала удобнее, а боевые механики от стрельбы до вождения техники проработаны на высоком уровне. Многопользовательские режимы, особенно Conflict, дают отличный опыт кооперативных и конкурентных сражений. Моддинг и будущее Одна из сильных сторон встроенные инструменты моддинга и поддержка пользовательского контента. Уже сейчас можно найти интересные моды, а с учетом платформы Workbench у игры огромный потенциал для роста. Что можно улучшить Самая главная проблема это доступность серверов и стабильное соединение с мастерской. Также хотелось бы больше миссий и официальных сценариев. Итог Arma Reforger это отличный фундамент для будущего серии. Если вы любите тактические шутеры с глубоким геймплеем и реализмом, эта игра определенно заслуживает внимания. С нетерпением жду, во что она превратится с выходом Arma 4! Оценка: 8.510 Muy bueno",200000.0,500000.0,316227.7660168382
1903340,Clair Obscur: Expedition 33,2025-04-24,83876,95,,,Free To Play,Free To Play,"2,000,000 .. 5,000,000",56,"Game of the Decade Really great For those who come after. Last time i felt such emotions i was playing Mass Effect 3! The narrative and combat system are outstanding. The music is imprinted in my mind, it is so beautiful and adequate to every single fight and scene, that it is impossible not to remember. 10010, worth every money. 100 GOTY! Enjoy! For Lumiere! Well shit.. first game in 40 years that I kinda forced myself to use a controller over any other means on PC... and i'm loving it. That should tell you everything about the decision you're about to make. GOTY",2000000.0,5000000.0,3162277.6601683795
1937780,Total War: PHARAOH,2023-10-11,3360,64,,,,,"200,000 .. 500,000",617,"原价卖就是依托打完折45我只能说这个是好游戏 Не зашло. Есть интересные наработки, но в общем пока что считаю, что это зря потраченные деньги. There are some proves by National Geographic that during the bronze age, where the Egyptians lived in Sahara, there wasn't a desert but ocean-side, and they found whale fossils nearby. So desert theme is kinda unrealistic. I really start to have a feeling like CA doesn't even try with total war games anymore. This game is basically copy and pasted troy total war. Unfortunately quality of total war games have declining since Shogun 2. If you really like Egyptian setting and game is atleast -75 off its worth it but for me this game is not worth it The optimisation is great. Running it at 1080p Medium-low mostly medium settings on my Core 5 Ultra 125h no dGPU",200000.0,500000.0,316227.7660168382
1962663,Call of Duty®: Warzone™,2022-11-16,45219,31,,,Free To Play,Free To Play,"0 .. 20,000",946,"The game is utterly polluted with straight-up hackers and Ricochet anti-cheat is such an abject failure to affect any change that you're better off buying a lottery ticket and listening to the number calls in a thunderstorm so lightning can kill you after you win the Mega Millions. Sometimes it feels like Activision just makes the cheats that are sold themselves with how frequently they show up in games. que porra e essa de 300 g Lo juego más por nostalgia. Pero a nivel de servidores malo, a nivel de novedades mal, was going to dowload just warzone but bro 500 gb nah nvm didnt eaven play but jesus The worst BR i've played on a long time!! Cheaters every game...pistol gun more powerful than a sniper.....how can people still play this shit ??? i gave it lots of try before writing a review but i just have enough of that piece of garbage",0.0,20000.0,0.0
2001120,Split Fiction,2025-03-06,52261,97,"Action, Adventure",Action;Adventure,$49.99 USD,$49.99 USD,"2,000,000 .. 5,000,000",105,"super cool game liek Love it3 my brother is in mexico, i live in Miami , I have not seen him for at least 3 years. we play this game and hedivers every night, just amazing thank you This the good stuff 1010 W",2000000.0,5000000.0,3162277.6601683795
