game_id,name,release_date,total_reviews,positive_percent,genres,tags,current_price,discounted_price,owners,days_after_publish,review,owner_min,owner_max,owners_log_mean
1136380,Ultimate Fishing® Simulator 2,2025-05-09,1569,68,"Simulation, Sports",Simulation;Sports,$10.49,$1.57 USD,"50,000 .. 100,000",67,"Game is worst than part one. First of all. One had more features and more fishing. Like fly fishing and ice fishing. In here, none of that. Plus the dumbest thing happened and it keeps happening over and over. I'll reel the fish all the way to me, the the prompt to hold right click to land the fish will pop up but then goes away and I can't reel in anymore. So I couldn't land the fish. So I left and won't be playing anymore. I'll stick to Fishing Planet. One, its got better mechanics and its free. I'll play part one for the fly fishing and ice fishing aspect. Graphics: Beautiful, especially the water, but distant objects look low quality with weather set to Noon Audio: Not too bad; some sound is repetitive however the reel noise has very little variation PC Requirements: Fast Game Size: 36.56 gigabytes as of writing this Difficulty: Easy to learn Hard to master Grind: None; you can progress quite quickly Price: Worth buying if its on sale goes 85 off Bugs: A lot of tiny bugs, but nothing game breaking or annoying. Rating: 810 spoilerReview originally generated by https:vojtastruhar.github.iosteam-review-template, then shortened by me.spoiler Полный отстой! 1-я часть на много лучше. Возврат. Game doesn't run well, super clunky and just not fun. this game came out in 2017 this is awful on graphics even on ultra settings DO NOT BUY they shouldn't be allowed to advertise this came out in 2025 when it didn't........ just buy ultimate fishing simulator 1, its newer with wayyyy better graphics also you can keep fish in an aquarium, it is also way more fun .",50000.0,100000.0,70710.67811865483
1144200,Ready or Not,2023-12-13,185919,89,"Action, Adventure, Indie",Action;Adventure;Indie,$28.99 USD,$28.99 USD,"5,000,000 .. 10,000,000",580,Puedo disparar y despues preguntar : its gud its fun and you have to pick gun to the mission i love it and playing by yourslef or with friends is fun as hell Ai is so fcking dogshit Controller tauglich! Spannend. Just awesome!,5000000.0,10000000.0,7071067.811865473
1145350,Hades II,2024-05-06,60372,94,"Action, Indie, RPG, Early Access",Action;Indie;RPG;Early Access,$14.99,$13.49 USD,"2,000,000 .. 5,000,000",435,"A worthy successor that builds on a great formula. The early access experience has been amazing and I look forward to the official release. Great game and devs keep adding как hades 1 Quite literally one of the best sequels to the best rouge-like game ever created. I'm totally not obsessed with the amount of thought and story that goes into both Hades and Hades 2 as well as the animatic effort and endless voice lines. By far one of the most challenging, entertaining, and beautifully crafted games I've ever played. Already an amazing follow up to the first Hades. Both games are a must-play in the roguelite genre.",2000000.0,5000000.0,3162277.6601683795
1151340,Fallout 76,2020-04-14,66451,75,,,,,"2,000,000 .. 5,000,000",1918,"Затягує, щоб там не казали. Є два варіанти. Якщо Ви починаєте з друзями, то з самого початку буде нормально, весело. Якщо соло то гарний геймплей почнеться десь з 45 лвла, бо до цього моменту буде лише кач та проходження квестів. А от після того як вже щось будете мати в грі, тоді вже почнеться фан. П.С. Не вистачає лише Української. Fallout with friends! A bit laggy but still fun Played this day one on the Xbox even on day one this was an amazing game even with the bugs if anything it just gave it personality and now that is has NPCs and fishing this is a must play for anyone who is trying to get into the franchise and wants something you can casually play, but still doesnt beat Fallout 4 in being the best launch off point for anyone getting into the franchise o fallout first não vale mais o preço pelo que você recebe de átomos ou os preços caem ou o fallout first dá mais átomos até lá minha análise é negativa.",2000000.0,5000000.0,3162277.6601683795
1158310,Crusader Kings III,2020-09-01,80714,91,,,,,"2,000,000 .. 5,000,000",1778,"excellent Под пиво пойдёт macht Spaß Crusader Kings 3 begeistert mich vor allem durch seine beeindruckende Sandbox-Atmosphäre, die unendliche Freiheit bei der Gestaltung der eigenen Geschichte bietet. Die intrigante Diplomatie sorgt für spannende und komplexe Machtspiele, die das Spiel unglaublich fesselnd machen. Medieval sims",2000000.0,5000000.0,3162277.6601683795
1172620,Sea of Thieves: 2025 Edition,2020-06-03,306991,89,"Action, Adventure",Action;Adventure,$27.99 USD,$27.99 USD,"5,000,000 .. 10,000,000",1868,"yeah boo, bad super gra bon jeu perchè si",5000000.0,10000000.0,7071067.811865473
1174180,Red Dead Redemption 2,2019-12-05,683208,91,"Action, Adventure",Action;Adventure,$59.99 USD,$59.99 USD,"10,000,000 .. 20,000,000",2049,"bu oyunu sevmeyen birisi benimle ahbaplık yapamaz MICAH SENI BULACAM OLUM Very rich story, recommend it to dads that are tired after work, online is fun with friends, fix the anti-cheat love it masterpiece.",10000000.0,20000000.0,14142135.623730922
1190000,Car Mechanic Simulator 2021,2021-08-11,28732,96,"Racing, Simulation",Racing;Simulation,$12.49,$3.62 USD,"1,000,000 .. 2,000,000",1434,good game perfect game Reparar coches guay I'm a mechanic as a physical job though this game dose not hold every detail I do find it nice to keep my memory going with this.,1000000.0,2000000.0,1414213.5623730957
1285190,Borderlands 4,2025-09-12,0,0,,,,,"0 .. 20,000",-58,,0.0,20000.0,0.0
1321450,American Theft 80s,2022-06-15,840,75,"Action, Adventure, Indie, Simulation",Action;Adventure;Indie;Simulation,$10.49,$1.67 USD,"100,000 .. 200,000",1126,"master piece simulator open world stealing game, nothing more. It is a masterpiece for sure, better than their other game stealing simulator, I REALLY like the open world thing. Крутая игра Thief Simulator from Temu nawet spoko ale mozna ludzi potracic bez konsekwecji jak tomasz hajto",100000.0,200000.0,141421.3562373094
1326470,Sons Of The Forest,2024-02-22,225941,87,,,,,"10,000,000 .. 20,000,000",509,top PEAK! spoko gra jogo massa pra jogar com os amigos Franchement le jeu est très nul je suis décu les dev nous prennent pour des con l'histoire n'a aucun sens pour un jeu de survie l'immersion n'est pas bonne aucune peur sur les monstres ne l'acheter pas.,10000000.0,20000000.0,14142135.623730922
1364780,Street Fighter™ 6,2023-06-02,36060,84,"Action, Adventure",Action;Adventure,$29.99 USD,$29.99 USD,"2,000,000 .. 5,000,000",774,"amazing throw loop, do it again Don't let the review bombing affect your decision, yes old players got screwed by Capcom, but that doesn't take away from the overall experience, specially if you're a new player. This is probably the best fighting game we've gotten since the 90's, it's full of content, the mechanics are great for old and new players alike. If you enjoy fighting games, you owe it to yourself to try this game. Tekken 8 and MK1 have no chance against this gem. Os engravatados venceram, eu comprei um boneco. 好玩爱玩 好玩爱玩",2000000.0,5000000.0,3162277.6601683795
1466860,Age of Empires IV: Anniversary Edition,2021-10-28,61122,86,Strategy,Strategy,$19.99 USD,$19.99 USD,"2,000,000 .. 5,000,000",1356,"Gud its very good game , but last dlc fucked game tempelar and lancaster its very very unfair 挺不错的 是一个难得的rts爽游 NiCE",2000000.0,5000000.0,3162277.6601683795
1562430,DREDGE,2023-03-30,37264,95,"Adventure, RPG",Adventure;RPG,$12.49,$6.24 USD,"1,000,000 .. 2,000,000",838,"Historico. Es el juego de pesca que toda persona deberia de probar. engaging, beautiful artwork. puzzles and mysteries but in a fairly unstructured manner...somewhat open world exploration... satisfying task completion mixed with open world exploration and quirky indie plot lines... excellent. Найкраща риболовля, йа йа рльєх Weirdly addictive to play Played through this game 100, absolutely loved it. The maritime themes and music are engaging, gameplay is simple but still fun and exploratory nice driving mechanics too with fun little side quests throughout the islands. The eldritch horror aspects of the game is one of the best parts and really keeps you on your toes when going for rare or hard to catch fish at times. Highly suggest giving it a try with the expansions as they add some nice depth and fun.",1000000.0,2000000.0,1414213.5623730957
1943950,Escape the Backrooms,2022-08-11,86229,91,"Indie, Early Access",Indie;Early Access,$5.79 USD,$5.79 USD,"2,000,000 .. 5,000,000",1069,... dehşet vahşet oyun efsane хорошая игра но вернул потомучто хотел в другую bok gibi oyun oyunun anasını s1kmisler önceden daha iyiydi keske guncelleme getirmeseydiniz daha bombok etmişsiniz yapacağınız işi s1keyim 1 kaç insan evladı bulunca cook sarıyor benimkiler oe olduğu için ama yinede sardıı,2000000.0,5000000.0,3162277.6601683795
1601570,The Alters,2025-06-13,2710,88,,,,,"0 .. 20,000",32,"11 bit studios foi sensacional neste jogo. A impressão que tive é que estou assistindo um grande filme em um cinema. Direção de arte, música, narrativa e todos esses fatores me fizeram continuar na frente do computador curtindo um jogo. Fazia tempo que um jogo não me chamou atenção. A jogabilidade é básica, admito. Contudo acredito que o foco seja outro. A história deste game é digna de filme. Estou gostando demais deste jogo. Team Jan In short - amazing game. I bought this game as soon as I saw an ad based on 11 Bit Studio's reputation for Frostpunk. This game has not disappointed yet, really smooth gameplay. Not certain if my decisions are good but they are interesting. Resource gathering loop is neat and doesn't feel like a grind. Wish Frostpunk 2 had gone in this individual storytelling direction instead of macro. This could become one of my favourite games. 話の内容や世界観等はとても良く続きは気になるが これは普通にムービーゲーでよかったのではと思ってしまうほどに道中が面倒くさいです 別にランダム生成でもないので決められた場所に決められたように設置物を配置していくだけで面白味がない Ｅで登れる崖を見た時に嫌な気がしたんだよなぁこの段差いるかぁ毎回テンポ悪くするだけの演出はＮＧで 素材も機械で掘るからいまいち掘っている感もないし没入できない あとセーブが一日単位なので時間に追われてる人にはオススメできないですその１日もムービーとかの入り次第で時間がすごい変動するからプレイタイムが読めないのがあまりにもネック ストーリーが気になる人で指示通り動くのが好きな人間にはいいんでは",0.0,20000.0,0.0
1650010,RIDE 5,2023-08-24,1834,79,"Racing, Simulation, Sports",Racing;Simulation;Sports,$59.99,$11.99 USD,"50,000 .. 100,000",691,Normal motosiklet kullanmak daha kolay aw good game slightly touchy controls but get used to them and all that then its a fun great game to mess with 1등 하기 X 1랩이라도 안박고 돌아보기 O Bangeer Ist Super im sale auf jedenfall kaufen,50000.0,100000.0,70710.67811865483
1671210,DELTARUNE,2025-06-04,37843,98,"Indie, RPG",Indie;RPG,$12.49 USD,$12.49 USD,"1,000,000 .. 2,000,000",41,"bGraphicsb bGameplayb bDifficultyb bPerformanceb bStoryb bLengthb bWorthb b--- 4 5 ---b iplaying this game really makes me want to see more of this world and it gives me a sort of feeling that i haven't felt or couldn't replicate since undertale. cannot wait for the next chapters and how this story unfolds.i deltapeak przeszedłem wszystko co narazie jest, i musze przyznać wow, fabuła jest bardzo dobra gameplay też naprawde 1010 Absolute deltarune, obra maestra, 2010 y GOD all i hope is that it doesnt take another 7 years for the next three chapters to release",1000000.0,2000000.0,1414213.5623730957
1850570,DEATH STRANDING DIRECTOR'S CUT,2022-03-30,29327,92,"Action, Adventure",Action;Adventure,$5.79,$2.31 USD,"1,000,000 .. 2,000,000",1203,"kojima please can my feet fedex The only way to know if you will like it is bby playing it yourselfb. But, I wanna ramble a bit so here's my review: One of the best games I have played in my life. Finished it thrice on playstation platinum and once on PC 100 as well. h2The Storyh2 list While a bit confusing, it's super unique, emotional and have a lot of moments that definitely stick with you. I'm not gonna say anything else about it, experience it yourself, don't watch trailers or anything. list h2The Gameplayh2 list The Good: - The most important thing in my opinion, you bALWAYSb feel like that you are helping other players. All the time. The only connection that you have with other people is positive, you only interact with other players to help them or be helped by them. And the game gives you constant feedback in that regard with messages telling you how you are being useful to them. - I personally find the gameplay loop to be super engaging delivering packages. Playing on Very Hard and going everywhere by foot it's how I recommend playing it, at least the vast majority of the game. You will find the gameplay much more intense and entertaining. spoilerVehiclesspoiler and spoilerroadsspoiler can make the game monotonous, so I advice using them sparingly or not use them at all. I advice to not use any of the Director's Cut new items. They destroy the essence of the game. - You have A LOT of collectibles, weapons and tools to discover, use, craft, etc. - The ambience of this game is amazing. The overall vibe of it. It's just perfect. The Bad: - The spoilerdrivingspoiler mechanics in this game are one of the most infuriating mechanics I had the disgrace to experience. They are just awful, there is not a single spoilervehiclespoiler made to be spoilerdrived outside the roadsspoiler, and yet you are forced in some orders missions to use them in a very complicated terrain. - The physics... 99 of the time I have failed an order, it was because of how the physics work. I cannot explain them properly but anyone who has played the game knows how it feels to be walking down SLOWLY a slope and then the game detects the slope as some kind of massive cliff because you step on a small rock. Killing you andor destroying your cargo in the process. If this doesn't make any sense, it's because it doesn't make any sense. But it's how the game works. - spoilerYou can't keep the tutorial outfit.spoiler list h2Conclusionh2 list Those are the only things that annoys me. And I think those can be negative for both lovers and haters of the game so that's why I include them. That said, the game is super fun and entertaining and I am so happy that games like this exist. It's not a game for everyone, but it was certainly for me. list Мне правда нравиться эта игра, в какой-то момент она спасла на время от игровой импотенции. Да здесь проблема с транспортом, но геймплей, сюжет, графика и какая-то своя атмосфера у этой игры. Я сильно проникся Семом Портером-Бриджесом, как-будто чувствовал каждую килограмм груза, чувствовал искреннюю благодарность рандомному китайскому другу который поставил мост, убежище, транспорт и также старался помогать другим. Сюжет это отдельная история, в игру вложили душу за исключением физики транспорта. Я люблю ее, а она меня. 910 -1 балл за транспорт, а так жду вторую часть на пк. Да!",1000000.0,2000000.0,1414213.5623730957
1868140,DAVE THE DIVER,2023-06-28,117023,97,"Adventure, Casual, RPG, Simulation",Adventure;Casual;RPG;Simulation,$12.99,$7.79 USD,"5,000,000 .. 10,000,000",748,"10 de 10 画风不错 The games atmosphere, game play, and humor make this so much fun to play. It took me a minute to get used to but I'm really enjoying this title! Very good game with a large variety of game play styles. Runs well on the Steam Deck and Asus Ally X. หรอย",5000000.0,10000000.0,7071067.811865473
1937780,Total War: PHARAOH,2023-10-11,3360,64,,,,,"200,000 .. 500,000",643,"原价卖就是依托打完折45我只能说这个是好游戏 Не зашло. Есть интересные наработки, но в общем пока что считаю, что это зря потраченные деньги. There are some proves by National Geographic that during the bronze age, where the Egyptians lived in Sahara, there wasn't a desert but ocean-side, and they found whale fossils nearby. So desert theme is kinda unrealistic. I really start to have a feeling like CA doesn't even try with total war games anymore. This game is basically copy and pasted troy total war. Unfortunately quality of total war games have declining since Shogun 2. If you really like Egyptian setting and game is atleast -75 off its worth it but for me this game is not worth it The optimisation is great. Running it at 1080p Medium-low mostly medium settings on my Core 5 Ultra 125h no dGPU",200000.0,500000.0,316227.7660168382
2001120,Split Fiction,2025-03-06,52261,97,"Action, Adventure",Action;Adventure,$49.99 USD,$49.99 USD,"2,000,000 .. 5,000,000",131,"super cool game liek Love it3 my brother is in mexico, i live in Miami , I have not seen him for at least 3 years. we play this game and hedivers every night, just amazing thank you This the good stuff 1010 W",2000000.0,5000000.0,3162277.6601683795
2004210,Euro Truck Simulator 2 - West Balkans,2023-10-19,1631,84,"Indie, Simulation",Indie;Simulation,$9.08 USD,$9.08 USD,"0 .. 20,000",635,"Absolútne najlepšie mapové DLC, krásna krajina, veľa okresiek, maličké mestá. Veľmi pekne vystihnutá atmosféra Balkánu ' 和来自阿尔巴尼亚的友人一起玩因为地图对现实的还原度太高了甚至可以听到他说再往前走会有一个环岛这里应该有座警察局或者指着某些地点讲述他的回忆比如在某座桥底下睡了一晚上之类的不过地图略过了他的城市让他微微SAD了一下......XD 不知道什么原因走到一段路游戏就崩溃了优化不好 I absolutely recommending this DLC for everyone especially for people from Balkans",0.0,20000.0,0.0
2050650,Resident Evil 4,2019-01-24,119483,97,,,,,"5,000,000 .. 10,000,000",2364,"Sospecho que Ada y Ashley son sospechosas :steamhappy: Excelente juego después de mis 234 horas lo recomiendo 100 Melhor de todos !!! chevere 1010 Це саме краще, що я грала.....",5000000.0,10000000.0,7071067.811865473
2066020,Soulstone Survivors,2025-06-17,21147,91,"Action, Indie, RPG",Action;Indie;RPG,$7.99,$5.19 USD,"500,000 .. 1,000,000",28,"For me this is simply the best Survivors game by a landslide. There's so many characters to unlock, skill trees, build variety, and the list goes on. If you love unlocking and trying new stuff this game will give you so much bang for your buck. I'm almost at 40 hours and still haven't fully unlocked everything for 1 character yet. 910 experience for me. Dear god let us skip the titanhunt boss cutscenes I fkin hate spiders i don't need to stare at any of the bosses after seeing them the first time it's great besides that Лол релиз Ha merecido la pena pagar el early access y esperar hasta que saliese la 1.0. Vicio gordo vaya Endless Yes",500000.0,1000000.0,707106.7811865465
2104890,RoadCraft,2025-05-20,7417,74,"Adventure, Simulation",Adventure;Simulation,$27.99 USD,$27.99 USD,"200,000 .. 500,000",56,"The game crashes constantly. Two save files corrupted. One of which had 13 hours on it. This game is honestly terrible. Песочница с машинками для настоящих мальчиков Было очень спокойно и безмятежно, пока я не погрузил в течении 40 минут 27 стальных балок на тяжёлый перевозчик, медленно начал ехать на базу, грузовик задел камушек, начал трястись как ядерный атом и грузовик начал просто на куски разлетаться по всей карте, будто попал в чёрную дыру, резко вернул летающий перевозчик на базу, а все эти 27 несчастных стальных балок застыли в воздухе и их не достать. А так игра очень успокаивает нервы конечно. it is the best only car game get it now Got to play once and now game wont launch just black screen then doesnt respond cant even get refunded waste of 50 dollars I expect to see bugs this early in the development phase. The bugs I have experienced are minor except for one that just recently happened. My game save of 60.2 hours was completely erased. I am hoping this matter can be resolved but it is not the end of the world to start over. The game is enjoyable and fun. Great concept. With developers that actually care and listen, this game is not only a hit but, has to opportunity to remain one for a long time. Keep up the great work. If you have patience and time, then this game is for you.",200000.0,500000.0,316227.7660168382
2669320,EA SPORTS FC™ 25,2024-09-26,70352,49,"Simulation, Sports",Simulation;Sports,$69.99 USD,$69.99 USD,"5,000,000 .. 10,000,000",292,"Game not the same MISERABLE fifa 24 e bem melhor, fifa 25 muito bug Regelmäßige Abstürze des Spiels, reichen denke ich schon Genuinely the worst game I've ever played. Please for the love of god do not buy it, I only got it to degen SBC's but they can't even do that fucking shit right. Please never touch this game, worst thing I've ever played.",5000000.0,10000000.0,7071067.811865473
2133520,Ertugrul of Ulukayin,2025-06-12,254,92,,,,,"0 .. 20,000",33,"Oyun gerçekten çok güzel gerek hikaye olsun gerek grafikler olsun gerek seslendirmeler ve oynanış olsun.Tabi ki bir AAA oyun değil fakat gerçekten güzel bir oyun var önümüzde.Optimizasyon daha iyi olsa çok daha güzel olur oyunu hep 15-20 fps arası oynadım , erken erişim bitmeden umarım düzelir çünkü bu yavaşlık oynayışı olumsuz etkiliyor.Gün geçtikçe çok daha iyi optimize edilmiş bir oyun olacağına inanıyorum.Menü tasarımı oynanış ve dövüş mekaniklerini çok keyifli buldum.Oyunu ve yapımcıyı çok daha iyi yerlerde görmek dileğiyle 3 too many bugs but good game Oyunun chapter 1 ve chapter 2 aşamalarını 100 oynayıp bitirdim ve bazı hem eleştiri hem de fikirler elde edindim, 1. chapter ile ilgili sıkıntılar mevcut bunlar klasik erken erişim problemleri fakat üstesinden kesinlikle çok rahat gelinebilir. Bazı ses hataları var, görsel yırtılmalar ve fps droplar hissediliyor oynanış açısından combat mekaniği videolarda gördüğüme nazaran daha iyi ama daha da iyi olabilir atak yaparken bazen vurduğum karakterler arasında kaybolma sorunu yaşadım. 2.Chapter ile ilgili fikirlerim tamamen olumlu, görsel açıdan 1. aşamaya göre aşırı iyi oynanış mekanikleri de ekleniyor. Karakterler arasındaki geçişler ve hikayeleri birleştirme çalışmaları çok güzel. Hikayeyi yansıtma açısını çok beğendim yine bir kaç sorun var ama düzeltilecek ufak hatalar. Başarılarınızın devamını diler sıradaki güncellemeleri sabırsızlıkla bekliyorum! Hikayesi olan, emek harcanmış bir oyun. Erken erişim olması sebebiyle eksiklikleri var ancak erken erişim zaten bunun için var. Geliştiriciye gerekli geri bildirimleri yaptım bence herkesin de yapması gerekiyor. Eskiden bacasız sanayi dedikleri turizmin yerini artık yazılım ve özellikle oyun sektörü aldı. Umarım final sürümünde tüm geri bildirimleri de dikkate alarak çok çok daha sağlam bir oyun ortaya çıkaracaklardır.",0.0,20000.0,0.0
2138720,REMATCH,2025-06-19,2811,77,"Action, Indie, Sports",Action;Indie;Sports,$14.99 USD,$14.99 USD,"0 .. 20,000",26,"一个足球游戏居然能把传球做的这么差劲......不建议用键鼠玩这游戏 令人恶心的ELO平衡机制 Bug极多 没有中国服务器 Disgusting ELO balance mechanism There are numerous bugs There are no Chinese servers available En la beta los servidores funcionaban de maravilla, pero ahora lo rompieron. Estoy a 200ms ping, injugable, llegas tarde a todas las jugadas, pelotas, tiros, atajadas. La experiencia es horrible. Cuando el servidor mejora a unos 75 - 80ms es otro juego. Hasta que no lo arreglen, no recomiendo comprarlo. The game is unplayable due to constant crashing. I have tried every fix posted online and nothing has worked. Muito Bom!!!!!",0.0,20000.0,0.0
2141730,Backrooms: Escape Together,2022-10-18,19834,87,"Action, Adventure, Casual, Indie, Early Access",Action;Adventure;Casual;Indie;Early Access,$5.79 USD,$5.79 USD,"500,000 .. 1,000,000",1001,"Неплохой Гейм-Плей, звуковое сопровождение и миссии на логику. I think everyone should play this, its a really fun game from the looks of it. Its sometime laggy. But i can asure you its fun Для анрила 5 игра выигрывает свое оптимизацией. КЕЕКПЕП Отличный хорор.",500000.0,1000000.0,707106.7811865465
2183900,"Warhammer 40,000: Space Marine 2",2024-09-09,119884,83,"Action, Adventure, RPG",Action;Adventure;RPG,$39.99 USD,$39.99 USD,"5,000,000 .. 10,000,000",309,"2 hrs play no refund. reskinnedremapped gears of war meets for honor, but isnt nearly as fun as either. mid. Excellent ! This game is incredibly fun and satisfying! My only gripe is how short the campaign is. otherwise a blast through and through Fun and deep. I grew an extra testicle playing this game. I'm doing my part, what about you?",5000000.0,10000000.0,7071067.811865473
2201320,Date Everything!,2025-06-17,144,97,Simulation,Simulation,$19.99 USD,$19.99 USD,"0 .. 20,000",28,,0.0,20000.0,0.0
2215390,Five Nights at Freddy's: Secret of the Mimic,2025-06-13,3767,82,Indie,Indie,$30.58 USD,$25.18 USD,"0 .. 20,000",32,"Uma surpresa INCRÍVEL dentro de uma franquia lendária! The Secret of the Mimic é MUITO superior ao Security Breach em absolutamente todos os aspectos: direção de arte, sustos, narrativa e ambientação. A única crítica vai para o FPS travado em 60, mas felizmente há uma solução simples: Ative o V-Sync, pressione F11 uma vez para colocar em modo janela e depois novamente para voltar ao modo tela cheia. Pronto! O jogo passa a rodar na taxa de atualização do seu monitor. Is it fun: yes Is it kinda short: yes Is it worth 40: no, I'd wait for a sale Very secretive eh? es el mejor juego de fnaf hasta el momento muy buenos graficos muy buena jugabilidad recomendadisimo",0.0,20000.0,0.0
2248760,Car For Sale Simulator 2023,2024-11-01,17753,80,"Indie, Simulation",Indie;Simulation,$17.53 USD,$13.59 USD,"200,000 .. 500,000",256,"güzel oyun ama kısa surede bıtıyor нтересная игра про перекупство my fav simulation game h1 Достали h1 В последнее время этих симуляторов как говна расплодились. начиная с 2023 года и по сегодняшние дни бездарные разработчики клипают третесортное говно, с одинаковой графикой, ужаснейшей оптимизацией, одними и теми же багами за дикий оверпрайс. меня достало, что мой любимый жанр ставят на конвеер, приправляя это мультиплеером. и это вина тех, кто продолжает это покупать и жрать говно в 30фпс. подобная какафония уже была с мобильными играми, где студии по типу voodoo пилили чуть ли не по несколько игр за месяц, там были все вышеописанные проблемы, только еще и куча рекламы, ведь на мобилки игры никто покупать не будет. я очень надеюсь, что скоро спрос на эти игры упадет до нуля и все горе программисты пойдут дворы мести, как они делали до всего этого цирка уродов. Лучше бы вместо клипания однообразного говна из года в год, сделали бы нормальный симулятор и поддерживали его годами, как это делают те же scs softgamingно даже они из за отсутствия конкуренции особо не потеют. А именно эту игру убил выход в релиз, где представили ебать какую новую картугде 90 местности пустота и ехать от точки А до точки Б просто дольше стало и убил и так нулевую оптимизацию. öncelikle oyun çok iyi zaman geçirmek için ama kasaba büyütülmeli ve araba çeşitleri artmalı her zaman lüks araç merkezinde hep aynı 4 araba oluyor",200000.0,500000.0,316227.7660168382
2272540,FBC: Firebreak,2025-06-17,584,53,Action,Action,$19.99 USD,$19.99 USD,"0 .. 20,000",28,"I'm genuinely at a complete loss at these unhinged negative comments. This is a stellar game. Yes, you get 5-6 jobs, at different clearance levels and different difficulties. But there's a million unlockables that don't need ANY MTX, and the DLC is cosmetic only. Not to mention the different kits and weapons you can use to vary up the experience, and generally just the experience of grouping up with others, leading to a different dynamic. You can also ping points of the map - so although there's no chat, you can still communicate. It's not a massive loss in my opinion - though I suppose it'd be nice in non-invite games. There's some connection issues though they're pretty temporary - and issues are addressed as quickly as possible. I trusted Remedy to provide a good experience, and the 2.5 hours I spent on it has told me all I need to know. That money is well-earned. If you care about money-to-time ratio, then maybe this game isn't for you, YET. But if you care about literally anything else as well, then I suggest you at least give it a shot. At the very least try it, with good intentions. You won't regret it. It's a damn good game. And it feels good to play. Me and a friend were really looking forward to this one. Came out of it with a reminder as to why I don't play triple A slop. Loved Control, but this was a huge disappointment. Played 2 matches; they were the exact same with zero variation. I admit that I only played for less than an hour, but it was enough. I am a simple man. I see Remedy, I invest. But all jokes aside. I wasn't really feeling this one, until it just clicked... after playing it with 3 randos online. It is a fun game, but it does get old quick, and intentionally so i believe. It does need some more content, but overall i am quite pleased with it. Give it a shot through gamepass or something if you are on the fence about it. It is quite an enjoyable experience for someone who doesn't have too much time for games due to studies, work etc. well it has it lunch flaws but it is n fun multiplayer helldiverslike idk how to call it game. U can have some fun with ur friends in the control universe.",0.0,20000.0,0.0
2294660,The Quinfall,2025-01-24,6065,47,"Massively Multiplayer, Early Access",Massively Multiplayer;Early Access,$15.99 USD,$15.99 USD,"200,000 .. 500,000",172,"Срань просто редкая! когда по квесту дошел до мобов и увидел как они стоят ну это что с чем то как мандавошки на лобке,и фишка что ты мимо них пробежал спокойно,от них никакой реакции просто переборщили с ними реально играть ну просто в это? ну ппц это не говоря об оптимизации .... В такой кал я играть не готов. why i cannot creater character, it shows error code 02, this is just a waste of money. Игра огонь Оптимизация полный отстой Надеюсь они собираются исправить этот недочёт, иначе она помрёт как и многие подобные проекты. На моём железе она должна летать на максимальных, но с такой оптимизацией она просто убогая аж глаза режет. Графические настройки приходится опускать в пол, и даже при этом фризы dope 挺好玩的",200000.0,500000.0,316227.7660168382
2399830,ARK: Survival Ascended,2023-10-26,70305,59,"Action, Adventure, Indie, Massively Multiplayer, RPG, Early Access",Action;Adventure;Indie;Massively Multiplayer;RPG;Early Access,$20.99,$10.49 USD,"2,000,000 .. 5,000,000",628,"No se puede negar que ark tiene su bugs y fallos, pero esto es como cuando tu novia no te quiere hacer la paja con los pies, la amas pero no es completa tu felicidad jajaja. rkfcc Bravo, ils ont réussi à casser le jeu avec leur mise à jour 5.5 sur Unreal. Ce serait peut-être bien de tester les mises à jour avant de les publier, non ? Maintenant, les arbres et les gros rochers ne disparaissent même plus après avoir été détruits Had het spel gekocht maar ik kreeg naar 10min a 15min in game te zitten crash naar crash naar crash. Ik wist ook niet hoe op te lossen want internet stond er vol van maar geen oplossing voor mij. Wat ook te gek voor woorden is als je fixes moet zoeken voor een game om hem aan de praat te krijgen. Erg jammer want de game zag er grafisch beter uit dan ze voorganger en nog meer vooruit gangen. Naar bijna 2u gespeeld te hebben toch geld terug gevraagd want game was niet te spelen To many glitches, the average person could never afford a computer required to run this",2000000.0,5000000.0,3162277.6601683795
